dump_id,symbol,start_ts,end_ts,pct_chg,vol_mult,dump_type,split
1174,SUIUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,15.2272,2.0593,standard,train
1175,SUIUSDT,2025-04-06 08:00:00+00:00,2025-04-07 07:00:00+00:00,19.6125,3.2037,standard,train
1176,SUIUSDT,2025-10-10 12:00:00+00:00,2025-10-10 21:00:00+00:00,27.2691,6.2274,standard,train
1177,SUIUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,18.9558,3.0898,standard,test
1178,SUIUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,19.2621,5.7201,standard,test
1179,SUIUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,14.3941,11.5204,fast,train
1180,SUIUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,17.9882,43.3864,fast,train
1181,TAOUSDT,2024-07-02 02:00:00+00:00,2024-07-03 02:00:00+00:00,16.4349,4.3167,standard,train
1182,TAOUSDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,16.2908,4.4678,standard,train
1183,TAOUSDT,2024-08-04 06:00:00+00:00,2024-08-05 06:00:00+00:00,30.1646,5.2033,standard,train
1184,TAOUSDT,2024-12-09 16:00:00+00:00,2024-12-10 15:00:00+00:00,19.019,2.1752,standard,train
1185,TAOUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,18.0389,2.0025,standard,train
1186,TAOUSDT,2025-01-20 09:00:00+00:00,2025-01-21 05:00:00+00:00,16.623,2.0632,standard,train
1187,TAOUSDT,2025-01-26 17:00:00+00:00,2025-01-27 10:00:00+00:00,15.1925,5.4368,standard,train
1188,TAOUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,30.4388,3.4961,standard,train
1189,TAOUSDT,2025-02-24 16:00:00+00:00,2025-02-25 14:00:00+00:00,17.2192,2.5832,standard,train
1190,TAOUSDT,2025-02-27 07:00:00+00:00,2025-02-28 06:00:00+00:00,18.5659,2.1247,standard,train
1191,TAOUSDT,2025-03-03 16:00:00+00:00,2025-03-04 13:00:00+00:00,16.9038,2.1856,standard,train
1192,TAOUSDT,2025-03-10 04:00:00+00:00,2025-03-10 18:00:00+00:00,16.3666,2.19,standard,train
1193,TAOUSDT,2025-04-06 08:00:00+00:00,2025-04-07 06:00:00+00:00,21.3285,2.6967,standard,train
1194,TAOUSDT,2025-10-10 12:00:00+00:00,2025-10-11 01:00:00+00:00,29.3356,9.501,standard,train
1195,TAOUSDT,2025-10-16 16:00:00+00:00,2025-10-17 07:00:00+00:00,15.0278,5.0047,standard,train
1196,TAOUSDT,2025-11-03 17:00:00+00:00,2025-11-04 16:00:00+00:00,18.9678,2.0635,standard,test
1197,TAOUSDT,2026-02-05 01:00:00+00:00,2026-02-06 00:00:00+00:00,15.9458,3.6975,standard,test
1198,TAOUSDT,2026-04-09 22:00:00+00:00,2026-04-10 22:00:00+00:00,22.7211,3.2365,standard,test
1199,TAOUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,15.319,14.8226,fast,train
1200,TAOUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,12.067,48.333,fast,train
1201,TIAUSDT,2024-06-17 01:00:00+00:00,2024-06-18 01:00:00+00:00,20.1575,2.6986,standard,train
1202,TIAUSDT,2024-07-04 03:00:00+00:00,2024-07-05 02:00:00+00:00,17.8674,3.4592,standard,train
1203,TIAUSDT,2024-08-04 06:00:00+00:00,2024-08-05 06:00:00+00:00,19.9117,3.0557,standard,train
1204,TIAUSDT,2024-12-09 05:00:00+00:00,2024-12-10 02:00:00+00:00,19.9149,2.0217,standard,train
1205,TIAUSDT,2024-12-19 13:00:00+00:00,2024-12-20 11:00:00+00:00,21.6661,2.1047,standard,train
1206,TIAUSDT,2025-01-19 18:00:00+00:00,2025-01-20 02:00:00+00:00,16.213,4.108,standard,train
1207,TIAUSDT,2025-01-26 19:00:00+00:00,2025-01-27 18:00:00+00:00,16.8295,2.4099,standard,train
1208,TIAUSDT,2025-02-02 05:00:00+00:00,2025-02-03 02:00:00+00:00,34.0859,4.2203,standard,train
1209,TIAUSDT,2025-03-03 13:00:00+00:00,2025-03-04 03:00:00+00:00,15.0935,2.0547,standard,train
1210,TIAUSDT,2025-04-06 09:00:00+00:00,2025-04-07 06:00:00+00:00,16.8239,2.9484,standard,train
1211,TIAUSDT,2025-05-23 09:00:00+00:00,2025-05-23 23:00:00+00:00,18.2339,2.7938,standard,train
1212,TIAUSDT,2025-06-12 01:00:00+00:00,2025-06-13 01:00:00+00:00,16.321,2.7579,standard,train
1213,TIAUSDT,2025-07-23 11:00:00+00:00,2025-07-24 06:00:00+00:00,15.2521,2.0376,standard,train
1214,TIAUSDT,2025-10-10 13:00:00+00:00,2025-10-10 21:00:00+00:00,41.2396,7.3882,standard,train
1215,TIAUSDT,2025-11-02 23:00:00+00:00,2025-11-03 20:00:00+00:00,16.5091,2.2079,standard,test
1216,TIAUSDT,2025-11-07 22:00:00+00:00,2025-11-08 15:00:00+00:00,15.1407,2.7904,standard,test
1217,TIAUSDT,2025-11-20 14:00:00+00:00,2025-11-21 11:00:00+00:00,18.1102,2.5968,standard,test
1218,TIAUSDT,2025-11-30 13:00:00+00:00,2025-12-01 11:00:00+00:00,18.4211,2.2996,standard,test
1219,TIAUSDT,2026-01-30 18:00:00+00:00,2026-01-31 18:00:00+00:00,15.7958,2.6598,standard,test
1220,TIAUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,18.3584,4.0949,standard,test
1221,TIAUSDT,2024-07-05 01:00:00+00:00,2024-07-05 02:00:00+00:00,10.1021,7.4934,fast,train
1222,TIAUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,14.2345,12.1461,fast,train
1223,TIAUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,28.6339,49.0779,fast,train
1224,TONUSDT,2024-08-04 13:00:00+00:00,2024-08-05 12:00:00+00:00,20.3613,6.7944,standard,train
1225,TONUSDT,2024-08-24 16:00:00+00:00,2024-08-25 07:00:00+00:00,21.6113,23.4505,standard,train
1226,TONUSDT,2025-02-02 15:00:00+00:00,2025-02-03 02:00:00+00:00,29.2155,9.4918,standard,train
1227,TONUSDT,2025-03-03 05:00:00+00:00,2025-03-04 02:00:00+00:00,15.1721,3.2478,standard,train
1228,TONUSDT,2025-10-10 13:00:00+00:00,2025-10-10 22:00:00+00:00,30.8326,12.7665,standard,train
1229,TONUSDT,2026-05-07 06:00:00+00:00,2026-05-07 12:00:00+00:00,17.917,27.6209,standard,test
1230,TONUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,13.9709,27.8265,fast,train
1231,TONUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,19.5456,101.1678,fast,train
1232,TRUMPUSDT,2025-03-02 22:00:00+00:00,2025-03-03 21:00:00+00:00,27.5449,2.0672,standard,train
1233,TRUMPUSDT,2025-04-02 14:00:00+00:00,2025-04-03 12:00:00+00:00,16.1981,2.0256,standard,train
1234,TRUMPUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,19.7677,2.9348,standard,train
1235,TRUMPUSDT,2025-04-23 21:00:00+00:00,2025-04-24 08:00:00+00:00,18.6606,5.6587,standard,train
1236,TRUMPUSDT,2025-05-03 13:00:00+00:00,2025-05-04 09:00:00+00:00,15.0455,2.1521,standard,train
1237,TRUMPUSDT,2025-05-22 17:00:00+00:00,2025-05-23 12:00:00+00:00,15.7296,2.0986,standard,train
1238,TRUMPUSDT,2025-10-10 05:00:00+00:00,2025-10-10 21:00:00+00:00,30.6626,9.8725,standard,train
1239,TRUMPUSDT,2025-10-30 02:00:00+00:00,2025-10-30 18:00:00+00:00,15.5683,8.3531,standard,train
1240,TRUMPUSDT,2026-02-05 08:00:00+00:00,2026-02-06 08:00:00+00:00,21.5801,10.5521,standard,test
1241,TRUMPUSDT,2026-04-24 17:00:00+00:00,2026-04-25 12:00:00+00:00,18.8424,8.7702,standard,test
1242,TRUMPUSDT,2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,34.0434,3.3782,fast,train
1243,TRUMPUSDT,2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,17.1967,3.1287,fast,train
1244,TRUMPUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.054,4.6816,fast,train
1245,TRUMPUSDT,2025-02-24 21:00:00+00:00,2025-02-24 22:00:00+00:00,12.0812,6.1128,fast,train
1246,TRUMPUSDT,2025-04-02 21:00:00+00:00,2025-04-02 22:00:00+00:00,10.9039,9.8088,fast,train
1247,TRUMPUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,19.6543,62.4449,fast,train
1248,TRUMPUSDT,2026-04-25 11:00:00+00:00,2026-04-25 12:00:00+00:00,12.0557,68.3541,fast,test
1249,TRXUSDT,2024-12-03 23:00:00+00:00,2024-12-04 22:00:00+00:00,23.8586,18.8545,standard,train
1250,TRXUSDT,2024-12-09 02:00:00+00:00,2024-12-10 02:00:00+00:00,19.2668,4.1869,standard,train
1251,TRXUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,15.6408,2.3838,standard,train
1252,TRXUSDT,2025-02-02 09:00:00+00:00,2025-02-03 02:00:00+00:00,15.6667,4.0153,standard,train
1253,UBUSDT,2025-10-21 23:00:00+00:00,2025-10-22 12:00:00+00:00,20.5737,2.1007,standard,train
1254,UBUSDT,2025-12-23 13:00:00+00:00,2025-12-24 12:00:00+00:00,22.4886,15.7786,standard,test
1255,UBUSDT,2026-01-09 02:00:00+00:00,2026-01-10 02:00:00+00:00,19.0866,8.0509,standard,test
1256,UBUSDT,2026-02-01 12:00:00+00:00,2026-02-02 08:00:00+00:00,18.3733,3.4388,standard,test
1257,UBUSDT,2026-02-18 02:00:00+00:00,2026-02-18 18:00:00+00:00,17.9348,3.5842,standard,test
1258,UBUSDT,2026-02-26 12:00:00+00:00,2026-02-27 10:00:00+00:00,26.8675,3.3027,standard,test
1259,UBUSDT,2026-03-25 17:00:00+00:00,2026-03-26 16:00:00+00:00,28.6737,13.1783,standard,test
1260,UBUSDT,2026-03-30 05:00:00+00:00,2026-03-31 02:00:00+00:00,23.6495,9.697,standard,test
1261,UBUSDT,2026-04-02 00:00:00+00:00,2026-04-02 18:00:00+00:00,18.1102,3.6375,standard,test
1262,UBUSDT,2026-04-03 19:00:00+00:00,2026-04-04 17:00:00+00:00,19.2912,3.8034,standard,test
1263,UBUSDT,2026-04-06 03:00:00+00:00,2026-04-06 23:00:00+00:00,17.8897,3.8001,standard,test
1264,UBUSDT,2026-04-08 15:00:00+00:00,2026-04-09 13:00:00+00:00,18.6161,3.806,standard,test
1265,UBUSDT,2026-04-22 21:00:00+00:00,2026-04-23 15:00:00+00:00,40.6194,16.0775,standard,test
1266,UBUSDT,2026-04-30 07:00:00+00:00,2026-04-30 12:00:00+00:00,17.9821,9.1685,standard,test
1267,UBUSDT,2026-05-01 15:00:00+00:00,2026-05-01 19:00:00+00:00,32.5116,28.7954,standard,test
1268,UBUSDT,2026-05-02 21:00:00+00:00,2026-05-03 11:00:00+00:00,37.0645,7.2958,standard,test
1269,UBUSDT,2026-05-16 08:00:00+00:00,2026-05-17 08:00:00+00:00,34.7726,2.6723,standard,test
1270,UBUSDT,2025-09-13 11:00:00+00:00,2025-09-13 12:00:00+00:00,22.3114,3.4966,fast,train
1271,UBUSDT,2025-10-17 04:00:00+00:00,2025-10-17 05:00:00+00:00,11.248,2.0978,fast,train
1272,UBUSDT,2025-10-22 11:00:00+00:00,2025-10-22 12:00:00+00:00,12.4232,4.404,fast,train
1273,UBUSDT,2025-10-23 13:00:00+00:00,2025-10-23 14:00:00+00:00,13.3022,8.3595,fast,train
1274,UBUSDT,2025-10-27 12:00:00+00:00,2025-10-27 13:00:00+00:00,11.8681,9.1331,fast,train
1275,UBUSDT,2025-11-14 05:00:00+00:00,2025-11-14 06:00:00+00:00,12.2183,3.5518,fast,test
1276,UBUSDT,2026-01-08 13:00:00+00:00,2026-01-08 14:00:00+00:00,12.1803,189.0577,fast,test
1277,UBUSDT,2026-03-26 07:00:00+00:00,2026-03-26 08:00:00+00:00,12.4096,19.5444,fast,test
1278,UBUSDT,2026-03-26 11:00:00+00:00,2026-03-26 12:00:00+00:00,12.7707,32.4677,fast,test
1279,UBUSDT,2026-03-27 01:00:00+00:00,2026-03-27 02:00:00+00:00,16.5595,33.6155,fast,test
1280,UBUSDT,2026-04-22 18:00:00+00:00,2026-04-22 19:00:00+00:00,12.0176,58.0387,fast,test
1281,UBUSDT,2026-04-23 00:00:00+00:00,2026-04-23 01:00:00+00:00,16.3416,31.9592,fast,test
1282,UBUSDT,2026-04-23 09:00:00+00:00,2026-04-23 10:00:00+00:00,13.9907,15.5624,fast,test
1283,UBUSDT,2026-04-23 14:00:00+00:00,2026-04-23 15:00:00+00:00,13.4158,21.1339,fast,test
1284,UBUSDT,2026-04-23 23:00:00+00:00,2026-04-24 00:00:00+00:00,14.6584,9.7826,fast,test
1285,UBUSDT,2026-05-01 17:00:00+00:00,2026-05-01 18:00:00+00:00,19.3768,80.5304,fast,test
1286,UBUSDT,2026-05-02 10:00:00+00:00,2026-05-02 11:00:00+00:00,13.6819,36.9371,fast,test
1287,UBUSDT,2026-05-03 05:00:00+00:00,2026-05-03 06:00:00+00:00,11.9971,6.0105,fast,test
1288,UBUSDT,2026-05-03 09:00:00+00:00,2026-05-03 10:00:00+00:00,13.957,10.5566,fast,test
1289,UBUSDT,2026-05-04 04:00:00+00:00,2026-05-04 05:00:00+00:00,10.8075,5.4409,fast,test
1290,UBUSDT,2026-05-14 01:00:00+00:00,2026-05-14 02:00:00+00:00,11.283,9.4931,fast,test
1291,UBUSDT,2026-05-14 16:00:00+00:00,2026-05-14 17:00:00+00:00,11.2439,5.2353,fast,test
1292,UBUSDT,2026-05-16 05:00:00+00:00,2026-05-16 06:00:00+00:00,13.2631,3.52,fast,test
1293,UBUSDT,2026-05-16 12:00:00+00:00,2026-05-16 13:00:00+00:00,11.9965,4.9326,fast,test
1294,UNIUSDT,2024-06-10 15:00:00+00:00,2024-06-11 15:00:00+00:00,16.4447,2.6719,standard,train
1295,UNIUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,25.3262,8.3112,standard,train
1296,UNIUSDT,2024-11-12 08:00:00+00:00,2024-11-13 06:00:00+00:00,15.2128,3.1994,standard,train
1297,UNIUSDT,2024-12-09 18:00:00+00:00,2024-12-10 17:00:00+00:00,16.6825,2.5595,standard,train
1298,UNIUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,25.3458,2.6432,standard,train
1299,UNIUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,29.3082,3.4531,standard,train
1300,UNIUSDT,2025-03-03 13:00:00+00:00,2025-03-04 13:00:00+00:00,16.4015,2.2887,standard,train
1301,UNIUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,16.9764,2.702,standard,train
1302,UNIUSDT,2025-04-06 08:00:00+00:00,2025-04-07 06:00:00+00:00,20.746,2.9559,standard,train
1303,UNIUSDT,2025-05-29 02:00:00+00:00,2025-05-30 00:00:00+00:00,15.2367,3.9719,standard,train
1304,UNIUSDT,2025-06-12 01:00:00+00:00,2025-06-13 01:00:00+00:00,15.9893,2.5082,standard,train
1305,UNIUSDT,2025-10-10 03:00:00+00:00,2025-10-10 21:00:00+00:00,34.2756,8.2863,standard,train
1306,UNIUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,16.3156,2.4069,standard,test
1307,UNIUSDT,2026-02-05 03:00:00+00:00,2026-02-06 03:00:00+00:00,17.8543,6.4851,standard,test
1308,UNIUSDT,2026-02-11 14:00:00+00:00,2026-02-12 08:00:00+00:00,15.2662,7.9448,standard,test
1309,UNIUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.0921,15.6379,fast,train
1310,UNIUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,20.3069,54.5771,fast,train
1311,USUSDT,2026-02-05 19:00:00+00:00,2026-02-06 19:00:00+00:00,24.4361,2.8891,standard,test
1312,USUSDT,2026-02-16 23:00:00+00:00,2026-02-17 14:00:00+00:00,17.1156,3.9685,standard,test
1313,USUSDT,2026-02-28 03:00:00+00:00,2026-02-28 16:00:00+00:00,15.1388,2.1591,standard,test
1314,USUSDT,2026-03-12 07:00:00+00:00,2026-03-13 06:00:00+00:00,18.0991,4.7758,standard,test
1315,USUSDT,2026-03-17 14:00:00+00:00,2026-03-18 13:00:00+00:00,17.1714,5.1303,standard,test
1316,USUSDT,2026-03-22 02:00:00+00:00,2026-03-22 08:00:00+00:00,18.2559,5.1211,standard,test
1317,USUSDT,2026-04-02 16:00:00+00:00,2026-04-03 05:00:00+00:00,16.8158,4.0762,standard,test
1318,USUSDT,2026-04-13 02:00:00+00:00,2026-04-13 20:00:00+00:00,23.584,4.9649,standard,test
1319,USUSDT,2026-04-18 09:00:00+00:00,2026-04-19 08:00:00+00:00,21.5259,2.2072,standard,test
1320,USUSDT,2026-05-05 13:00:00+00:00,2026-05-06 03:00:00+00:00,15.7103,2.3631,standard,test
1321,USUSDT,2026-05-10 22:00:00+00:00,2026-05-11 19:00:00+00:00,23.8691,71.3246,standard,test
1322,USUSDT,2026-05-13 09:00:00+00:00,2026-05-14 09:00:00+00:00,15.672,3.7343,standard,test
1323,USUSDT,2025-12-15 13:00:00+00:00,2025-12-15 14:00:00+00:00,11.8911,3.9054,fast,test
1324,USUSDT,2025-12-15 16:00:00+00:00,2025-12-15 17:00:00+00:00,18.6554,3.6898,fast,test
1325,USUSDT,2025-12-21 18:00:00+00:00,2025-12-21 19:00:00+00:00,10.1097,3.6634,fast,test
1326,USUSDT,2026-02-06 14:00:00+00:00,2026-02-06 15:00:00+00:00,10.6212,10.7031,fast,test
1327,USUSDT,2026-02-17 13:00:00+00:00,2026-02-17 14:00:00+00:00,14.967,23.7552,fast,test
1328,USUSDT,2026-03-12 10:00:00+00:00,2026-03-12 11:00:00+00:00,10.3868,25.1028,fast,test
1329,USUSDT,2026-04-13 03:00:00+00:00,2026-04-13 04:00:00+00:00,15.6936,17.7282,fast,test
1330,VIRTUALUSDT,2025-01-12 15:00:00+00:00,2025-01-13 11:00:00+00:00,18.8856,2.521,standard,train
1331,VIRTUALUSDT,2025-02-02 06:00:00+00:00,2025-02-03 02:00:00+00:00,27.6356,3.1027,standard,train
1332,VIRTUALUSDT,2025-04-23 12:00:00+00:00,2025-04-24 08:00:00+00:00,15.353,3.3804,standard,train
1333,VIRTUALUSDT,2025-04-29 14:00:00+00:00,2025-04-30 13:00:00+00:00,17.8869,4.6126,standard,train
1334,VIRTUALUSDT,2025-05-05 22:00:00+00:00,2025-05-06 20:00:00+00:00,16.5903,3.8085,standard,train
1335,VIRTUALUSDT,2025-10-10 05:00:00+00:00,2025-10-10 21:00:00+00:00,39.2791,6.0087,standard,train
1336,VIRTUALUSDT,2025-10-16 12:00:00+00:00,2025-10-17 08:00:00+00:00,17.1466,3.0564,standard,train
1337,VIRTUALUSDT,2025-10-29 21:00:00+00:00,2025-10-30 18:00:00+00:00,22.1344,4.3526,standard,train
1338,VIRTUALUSDT,2025-11-02 16:00:00+00:00,2025-11-03 15:00:00+00:00,17.8339,3.9781,standard,test
1339,VIRTUALUSDT,2026-01-31 01:00:00+00:00,2026-01-31 18:00:00+00:00,17.0069,2.0127,standard,test
1340,VIRTUALUSDT,2026-02-04 20:00:00+00:00,2026-02-05 20:00:00+00:00,18.5197,2.1911,standard,test
1341,VIRTUALUSDT,2026-05-22 12:00:00+00:00,2026-05-23 07:00:00+00:00,15.4725,2.779,standard,test
1342,VIRTUALUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,13.4279,8.2792,fast,train
1343,VIRTUALUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,25.1917,38.9112,fast,train
1344,VVVUSDT,2025-02-01 14:00:00+00:00,2025-02-02 12:00:00+00:00,40.6332,2.0063,standard,train
1345,VVVUSDT,2025-02-03 18:00:00+00:00,2025-02-04 09:00:00+00:00,34.8538,3.2815,standard,train
1346,VVVUSDT,2025-04-06 09:00:00+00:00,2025-04-07 06:00:00+00:00,23.5813,2.4084,standard,train
1347,VVVUSDT,2025-06-13 20:00:00+00:00,2025-06-14 20:00:00+00:00,15.7078,4.3216,standard,train
1348,VVVUSDT,2025-06-20 23:00:00+00:00,2025-06-21 21:00:00+00:00,18.1908,3.2547,standard,train
1349,VVVUSDT,2025-08-20 20:00:00+00:00,2025-08-21 19:00:00+00:00,22.6931,7.202,standard,train
1350,VVVUSDT,2025-10-10 11:00:00+00:00,2025-10-11 03:00:00+00:00,33.2183,6.6299,standard,train
1351,VVVUSDT,2025-11-20 12:00:00+00:00,2025-11-21 09:00:00+00:00,16.9039,3.1282,standard,test
1352,VVVUSDT,2026-01-11 19:00:00+00:00,2026-01-12 13:00:00+00:00,17.5035,27.4334,standard,test
1353,VVVUSDT,2026-01-14 01:00:00+00:00,2026-01-15 01:00:00+00:00,16.031,3.6378,standard,test
1354,VVVUSDT,2026-01-31 00:00:00+00:00,2026-01-31 17:00:00+00:00,19.4761,2.1503,standard,test
1355,VVVUSDT,2026-02-16 03:00:00+00:00,2026-02-16 18:00:00+00:00,24.2108,28.9578,standard,test
1356,VVVUSDT,2026-02-17 18:00:00+00:00,2026-02-18 16:00:00+00:00,17.311,14.7801,standard,test
1357,VVVUSDT,2026-02-22 02:00:00+00:00,2026-02-23 02:00:00+00:00,16.6441,4.3821,standard,test
1358,VVVUSDT,2026-02-23 11:00:00+00:00,2026-02-24 11:00:00+00:00,18.4473,3.6508,standard,test
1359,VVVUSDT,2026-03-02 20:00:00+00:00,2026-03-03 20:00:00+00:00,27.058,3.1439,standard,test
1360,VVVUSDT,2026-05-12 05:00:00+00:00,2026-05-13 05:00:00+00:00,16.9218,4.0836,standard,test
1361,VVVUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,14.9418,2.9387,fast,train
1362,VVVUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,11.8552,31.3414,fast,train
1363,VVVUSDT,2026-02-16 06:00:00+00:00,2026-02-16 07:00:00+00:00,10.3178,63.8489,fast,test
1364,VVVUSDT,2026-02-17 08:00:00+00:00,2026-02-17 09:00:00+00:00,10.3645,35.832,fast,test
1365,WLDUSDT,2024-05-13 16:00:00+00:00,2024-05-14 16:00:00+00:00,23.2727,2.4089,standard,train
1366,WLDUSDT,2024-06-17 01:00:00+00:00,2024-06-18 01:00:00+00:00,20.5561,3.1535,standard,train
1367,WLDUSDT,2024-07-04 07:00:00+00:00,2024-07-05 02:00:00+00:00,24.9361,6.5688,standard,train
1368,WLDUSDT,2024-07-17 17:00:00+00:00,2024-07-18 17:00:00+00:00,15.0006,3.2367,standard,train
1369,WLDUSDT,2024-08-04 12:00:00+00:00,2024-08-05 06:00:00+00:00,19.7168,2.5798,standard,train
1370,WLDUSDT,2024-10-01 04:00:00+00:00,2024-10-01 22:00:00+00:00,15.4652,2.1695,standard,train
1371,WLDUSDT,2024-11-12 06:00:00+00:00,2024-11-13 06:00:00+00:00,21.8913,2.841,standard,train
1372,WLDUSDT,2024-12-09 18:00:00+00:00,2024-12-10 17:00:00+00:00,23.3017,2.396,standard,train
1373,WLDUSDT,2024-12-19 14:00:00+00:00,2024-12-20 11:00:00+00:00,18.2996,2.0019,standard,train
1374,WLDUSDT,2025-01-07 13:00:00+00:00,2025-01-08 12:00:00+00:00,16.3557,2.5796,standard,train
1375,WLDUSDT,2025-01-19 01:00:00+00:00,2025-01-20 00:00:00+00:00,17.4653,2.6688,standard,train
1376,WLDUSDT,2025-02-02 09:00:00+00:00,2025-02-03 02:00:00+00:00,32.2569,3.8181,standard,train
1377,WLDUSDT,2025-03-03 16:00:00+00:00,2025-03-04 16:00:00+00:00,21.0508,2.5617,standard,train
1378,WLDUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,15.7919,2.8822,standard,train
1379,WLDUSDT,2025-04-06 10:00:00+00:00,2025-04-07 06:00:00+00:00,20.348,2.0198,standard,train
1380,WLDUSDT,2025-07-23 05:00:00+00:00,2025-07-24 05:00:00+00:00,17.3981,2.3573,standard,train
1381,WLDUSDT,2025-10-10 12:00:00+00:00,2025-10-10 21:00:00+00:00,38.6696,5.5925,standard,train
1382,WLDUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,16.9339,2.3251,standard,test
1383,WLDUSDT,2026-01-28 22:00:00+00:00,2026-01-29 20:00:00+00:00,25.0951,10.9779,standard,test
1384,WLDUSDT,2026-01-30 21:00:00+00:00,2026-01-31 18:00:00+00:00,19.2557,3.4713,standard,test
1385,WLDUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,16.5445,4.5276,standard,test
1386,WLDUSDT,2026-03-27 02:00:00+00:00,2026-03-28 02:00:00+00:00,15.8273,3.2371,standard,test
1387,WLDUSDT,2024-05-13 16:00:00+00:00,2024-05-13 17:00:00+00:00,10.5911,9.4072,fast,train
1388,WLDUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,13.2323,10.0653,fast,train
1389,WLDUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,24.9025,37.9085,fast,train
1390,WLFIUSDT,2025-09-01 03:00:00+00:00,2025-09-01 20:00:00+00:00,40.944,9.6209,standard,train
1391,WLFIUSDT,2025-09-02 09:00:00+00:00,2025-09-02 14:00:00+00:00,15.3279,3.557,standard,train
1392,WLFIUSDT,2025-09-03 17:00:00+00:00,2025-09-04 14:00:00+00:00,24.9661,5.4827,standard,train
1393,WLFIUSDT,2025-10-10 05:00:00+00:00,2025-10-10 23:00:00+00:00,30.6622,3.5993,standard,train
1394,WLFIUSDT,2025-11-02 23:00:00+00:00,2025-11-03 15:00:00+00:00,15.2706,2.0221,standard,test
1395,WLFIUSDT,2026-01-31 05:00:00+00:00,2026-02-01 05:00:00+00:00,19.1011,4.1276,standard,test
1396,WLFIUSDT,2026-02-05 09:00:00+00:00,2026-02-06 08:00:00+00:00,16.847,4.7733,standard,test
1397,WLFIUSDT,2026-04-09 19:00:00+00:00,2026-04-10 17:00:00+00:00,15.7839,9.5198,standard,test
1398,WLFIUSDT,2026-04-29 09:00:00+00:00,2026-04-30 09:00:00+00:00,17.5989,6.6644,standard,test
1399,WLFIUSDT,2026-05-01 05:00:00+00:00,2026-05-02 05:00:00+00:00,15.6098,5.7427,standard,test
1400,WLFIUSDT,2025-10-10 14:00:00+00:00,2025-10-10 15:00:00+00:00,16.3616,21.1492,fast,train
1401,WLFIUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,10.9912,18.1732,fast,train
1402,WLFIUSDT,2026-02-06 19:00:00+00:00,2026-02-06 20:00:00+00:00,11.7391,49.7536,fast,test
1403,XAGUSDT,2026-01-29 23:00:00+00:00,2026-01-30 20:00:00+00:00,28.8339,83.809,standard,test
1404,XAGUSDT,2026-02-05 00:00:00+00:00,2026-02-05 23:00:00+00:00,25.0084,61.5607,standard,test
1405,XAGUSDT,2026-02-05 01:00:00+00:00,2026-02-05 02:00:00+00:00,13.5219,164.3905,fast,test
1406,XLMUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,16.6014,4.7646,standard,train
