dump_id,date,symbol,pct_chg,primary_cause,secondary_cause,all_catalysts,confidence,notes
518,2025-02-02 05:00:00+00:00,ETHUSDT,21.39,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
519,2025-03-02 22:00:00+00:00,ETHUSDT,16.91,macro_event,none,macro_event,LOW,fg=23(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
520,2025-04-06 06:00:00+00:00,ETHUSDT,20.43,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
521,2026-02-05 00:00:00+00:00,ETHUSDT,15.08,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
522,2025-02-03 00:00:00+00:00,ETHUSDT,11.58,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
523,2024-06-17 18:00:00+00:00,FETUSDT,18.14,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
524,2024-06-26 19:00:00+00:00,FETUSDT,16.0,unknown,none,unknown,NONE,fg=38(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
525,2024-07-04 22:00:00+00:00,FETUSDT,16.16,btc_cascade,none,btc_cascade,HIGH,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
526,2024-08-04 12:00:00+00:00,FETUSDT,27.95,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
527,2024-11-12 03:00:00+00:00,FETUSDT,22.01,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
528,2024-12-19 11:00:00+00:00,FETUSDT,21.32,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
529,2025-01-19 01:00:00+00:00,FETUSDT,15.09,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
530,2025-02-02 05:00:00+00:00,FETUSDT,33.67,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
531,2025-03-03 05:00:00+00:00,FETUSDT,21.57,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
532,2025-03-08 23:00:00+00:00,FETUSDT,15.82,unknown,none,unknown,NONE,fg=31(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
533,2025-03-10 11:00:00+00:00,FETUSDT,21.61,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
534,2025-04-06 08:00:00+00:00,FETUSDT,18.21,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
535,2025-10-10 05:00:00+00:00,FETUSDT,37.49,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
536,2025-10-13 22:00:00+00:00,FETUSDT,15.37,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
537,2025-11-02 23:00:00+00:00,FETUSDT,17.0,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
538,2025-11-08 08:00:00+00:00,FETUSDT,28.57,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
539,2025-11-20 14:00:00+00:00,FETUSDT,17.54,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
540,2026-02-04 23:00:00+00:00,FETUSDT,16.91,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
541,2025-02-03 00:00:00+00:00,FETUSDT,11.97,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
542,2025-10-10 20:00:00+00:00,FETUSDT,19.41,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
543,2025-11-08 08:00:00+00:00,FETUSDT,10.91,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
544,2025-11-08 14:00:00+00:00,FETUSDT,11.72,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
545,2026-04-10 18:00:00+00:00,FFUSDT,36.31,macro_event,none,macro_event,LOW,fg=15(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
546,2025-10-10 20:00:00+00:00,FFUSDT,18.19,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
547,2026-04-10 19:00:00+00:00,FFUSDT,11.53,macro_event,none,macro_event,LOW,fg=15(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
548,2024-06-17 18:00:00+00:00,FILUSDT,17.07,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
549,2024-07-04 08:00:00+00:00,FILUSDT,17.62,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
550,2024-08-04 12:00:00+00:00,FILUSDT,19.97,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
551,2024-11-12 08:00:00+00:00,FILUSDT,15.14,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
552,2024-12-09 00:00:00+00:00,FILUSDT,20.7,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
553,2024-12-19 11:00:00+00:00,FILUSDT,22.66,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
554,2025-02-02 05:00:00+00:00,FILUSDT,33.38,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
555,2025-03-03 01:00:00+00:00,FILUSDT,16.16,unknown,none,unknown,NONE,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
556,2025-04-06 06:00:00+00:00,FILUSDT,19.69,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
557,2025-10-10 12:00:00+00:00,FILUSDT,35.09,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
558,2025-11-02 23:00:00+00:00,FILUSDT,15.25,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
559,2025-11-08 12:00:00+00:00,FILUSDT,24.74,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
560,2025-11-11 03:00:00+00:00,FILUSDT,15.34,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
561,2026-01-30 18:00:00+00:00,FILUSDT,15.48,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
562,2026-02-05 00:00:00+00:00,FILUSDT,17.73,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
563,2025-02-03 00:00:00+00:00,FILUSDT,14.17,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
564,2025-10-10 20:00:00+00:00,FILUSDT,25.29,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
565,2025-11-07 23:00:00+00:00,FILUSDT,12.74,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
566,2026-04-18 06:00:00+00:00,GENIUSUSDT,30.09,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); token_unlock:no_data
567,2026-05-24 12:00:00+00:00,GENIUSUSDT,18.13,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); token_unlock:no_data
568,2026-04-19 09:00:00+00:00,GENIUSUSDT,12.37,liq_cascade,none,liq_cascade,MEDIUM,fg=26(Fear); token_unlock:no_data
569,2025-01-19 07:00:00+00:00,GRASSUSDT,16.84,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
570,2025-02-02 10:00:00+00:00,GRASSUSDT,31.48,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
571,2025-02-21 13:00:00+00:00,GRASSUSDT,16.02,unknown,none,unknown,NONE,fg=52(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
572,2025-04-02 18:00:00+00:00,GRASSUSDT,24.49,unknown,none,unknown,NONE,fg=39(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
573,2025-04-05 18:00:00+00:00,GRASSUSDT,16.91,unknown,none,unknown,NONE,fg=29(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
574,2025-04-08 13:00:00+00:00,GRASSUSDT,17.78,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
575,2025-05-14 11:00:00+00:00,GRASSUSDT,18.26,unknown,none,unknown,NONE,fg=72(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
576,2025-05-18 14:00:00+00:00,GRASSUSDT,15.85,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
577,2025-06-11 15:00:00+00:00,GRASSUSDT,17.54,unknown,none,unknown,NONE,fg=72(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
578,2025-06-30 11:00:00+00:00,GRASSUSDT,17.02,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
579,2025-07-23 08:00:00+00:00,GRASSUSDT,19.85,unknown,none,unknown,NONE,fg=73(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
580,2025-09-21 20:00:00+00:00,GRASSUSDT,23.33,unknown,none,unknown,NONE,fg=48(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
581,2025-09-29 20:00:00+00:00,GRASSUSDT,15.4,unknown,none,unknown,NONE,fg=44(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
582,2025-10-10 13:00:00+00:00,GRASSUSDT,41.27,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
583,2025-11-20 16:00:00+00:00,GRASSUSDT,41.02,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
584,2026-01-14 20:00:00+00:00,GRASSUSDT,15.11,unknown,none,unknown,NONE,fg=37(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
585,2026-01-30 18:00:00+00:00,GRASSUSDT,15.62,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
586,2026-02-05 00:00:00+00:00,GRASSUSDT,18.79,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
587,2026-02-27 09:00:00+00:00,GRASSUSDT,15.35,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
588,2026-03-22 09:00:00+00:00,GRASSUSDT,17.47,macro_event,none,macro_event,LOW,fg=11(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
589,2026-04-24 01:00:00+00:00,GRASSUSDT,22.04,unknown,none,unknown,NONE,fg=42(Fear); token_unlock:no_data
590,2026-05-26 16:00:00+00:00,GRASSUSDT,17.48,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
591,2025-02-03 00:00:00+00:00,GRASSUSDT,13.06,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
592,2025-02-15 01:00:00+00:00,GRASSUSDT,12.11,unknown,none,unknown,NONE,fg=49(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
593,2025-02-21 14:00:00+00:00,GRASSUSDT,13.36,unknown,none,unknown,NONE,fg=52(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
594,2025-03-10 16:00:00+00:00,GRASSUSDT,10.44,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
595,2025-10-02 23:00:00+00:00,GRASSUSDT,10.97,unknown,none,unknown,NONE,fg=56(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
596,2025-10-10 20:00:00+00:00,GRASSUSDT,28.76,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
597,2025-11-20 08:00:00+00:00,GRASSUSDT,11.96,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
598,2026-03-02 15:00:00+00:00,GRASSUSDT,10.84,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
599,2026-01-16 01:00:00+00:00,GUAUSDT,16.18,unknown,none,unknown,NONE,fg=55(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
600,2026-02-27 03:00:00+00:00,GUAUSDT,23.14,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
601,2026-04-30 15:00:00+00:00,GUAUSDT,20.64,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
602,2026-05-13 05:00:00+00:00,GUAUSDT,24.89,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
603,2026-05-19 06:00:00+00:00,GUAUSDT,20.48,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); token_unlock:no_data
604,2026-05-22 17:00:00+00:00,GUAUSDT,24.99,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
605,2026-05-24 11:00:00+00:00,GUAUSDT,20.13,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); token_unlock:no_data
606,2026-05-26 17:00:00+00:00,GUAUSDT,40.05,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
607,2026-05-13 05:00:00+00:00,GUAUSDT,10.13,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
608,2026-05-20 13:00:00+00:00,GUAUSDT,10.17,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); token_unlock:no_data
609,2026-05-23 12:00:00+00:00,GUAUSDT,11.21,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
610,2026-05-26 08:00:00+00:00,GUAUSDT,12.2,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
611,2026-05-27 11:00:00+00:00,GUAUSDT,10.65,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); token_unlock:no_data
612,2026-05-27 15:00:00+00:00,GUAUSDT,25.8,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); token_unlock:no_data
613,2024-06-08 03:00:00+00:00,HIGHUSDT,46.67,unknown,none,unknown,NONE,fg=74(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
614,2024-06-17 01:00:00+00:00,HIGHUSDT,22.44,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
615,2024-07-04 05:00:00+00:00,HIGHUSDT,26.01,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
616,2024-08-04 12:00:00+00:00,HIGHUSDT,24.97,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
617,2024-11-12 08:00:00+00:00,HIGHUSDT,15.11,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
618,2024-12-09 16:00:00+00:00,HIGHUSDT,22.46,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
619,2024-12-19 11:00:00+00:00,HIGHUSDT,21.5,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
620,2025-01-19 02:00:00+00:00,HIGHUSDT,15.07,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
621,2025-02-02 08:00:00+00:00,HIGHUSDT,34.21,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
622,2025-03-03 05:00:00+00:00,HIGHUSDT,18.67,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
623,2025-03-08 19:00:00+00:00,HIGHUSDT,15.48,unknown,none,unknown,NONE,fg=31(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
624,2025-03-10 12:00:00+00:00,HIGHUSDT,16.6,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
625,2025-04-06 08:00:00+00:00,HIGHUSDT,20.13,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
626,2025-04-19 15:00:00+00:00,HIGHUSDT,16.93,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
627,2025-10-10 05:00:00+00:00,HIGHUSDT,37.36,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
628,2025-10-16 12:00:00+00:00,HIGHUSDT,16.14,unknown,none,unknown,NONE,fg=31(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
629,2025-11-08 16:00:00+00:00,HIGHUSDT,22.18,macro_event,none,macro_event,LOW,fg=22(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
630,2025-11-20 12:00:00+00:00,HIGHUSDT,17.32,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
631,2026-04-18 09:00:00+00:00,HIGHUSDT,49.76,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); token_unlock:no_data
632,2026-04-19 08:00:00+00:00,HIGHUSDT,38.18,liq_cascade,none,liq_cascade,MEDIUM,fg=26(Fear); token_unlock:no_data
633,2026-04-20 05:00:00+00:00,HIGHUSDT,19.35,stablecoin_outflow,none,stablecoin_outflow,LOW,fg=28(Fear); token_unlock:no_data
634,2026-04-22 07:00:00+00:00,HIGHUSDT,18.77,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
635,2026-04-25 07:00:00+00:00,HIGHUSDT,16.02,unknown,none,unknown,NONE,fg=35(Fear); token_unlock:no_data
636,2026-04-26 08:00:00+00:00,HIGHUSDT,24.88,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
637,2026-05-05 23:00:00+00:00,HIGHUSDT,20.09,unknown,none,unknown,NONE,fg=45(Fear); token_unlock:no_data
638,2026-05-25 17:00:00+00:00,HIGHUSDT,24.22,macro_event,none,macro_event,LOW,fg=28(Extreme Fear); token_unlock:no_data
639,2024-06-08 03:00:00+00:00,HIGHUSDT,10.52,unknown,none,unknown,NONE,fg=74(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
640,2025-02-03 00:00:00+00:00,HIGHUSDT,13.11,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
641,2025-10-10 20:00:00+00:00,HIGHUSDT,17.12,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
642,2025-11-30 23:00:00+00:00,HIGHUSDT,10.96,btc_cascade,none,btc_cascade,HIGH,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
643,2026-04-18 13:00:00+00:00,HIGHUSDT,11.1,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); token_unlock:no_data
644,2026-04-18 17:00:00+00:00,HIGHUSDT,17.08,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); token_unlock:no_data
645,2026-04-19 00:00:00+00:00,HIGHUSDT,11.34,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); token_unlock:no_data
646,2026-04-19 08:00:00+00:00,HIGHUSDT,25.51,liq_cascade,none,liq_cascade,MEDIUM,fg=26(Fear); token_unlock:no_data
647,2026-04-26 08:00:00+00:00,HIGHUSDT,12.9,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
648,2026-05-06 03:00:00+00:00,HIGHUSDT,11.69,unknown,none,unknown,NONE,fg=48(Fear); token_unlock:no_data
649,2025-10-10 13:00:00+00:00,HYPEUSDT,17.9,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
650,2025-11-20 11:00:00+00:00,HYPEUSDT,17.31,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
